% Nodes:             183799
0	0.006	0.052	8.0966e+17
0	0.006	0.054	7.5744e+17
0	0.006	0.056	7.0859e+17
0	0.006	0.058	6.6289e+17
0	0.006	0.06	6.2014e+17
0	0.008	0	4.5381e+18
0	0.008	0.002	4.2454e+18
0	0.008	0.004	3.9716e+18
0	0.008	0.006	3.7154e+18
0	0.008	0.008	3.4758e+18
0	0.008	0.01	3.2517e+18
0	0.008	0.012	3.0419e+18
0	0.008	0.014	2.8458e+18
0	0.008	0.016	2.6622e+18
0	0.008	0.018	2.4905e+18
0	0.008	0.02	2.3299e+18
0	0.008	0.022	2.1797e+18
0	0.008	0.024	2.0391e+18
0	0.008	0.026	1.9076e+18
0	0.008	0.028	1.7845e+18
0	0.008	0.03	1.6695e+18
0	0.008	0.032	1.5618e+18
0	0.008	0.034	1.4611e+18
0	0.008	0.036	1.3668e+18
0	0.008	0.038	1.2787e+18
0	0.008	0.04	1.1962e+18
0	0.008	0.042	1.1191e+18
0	0.008	0.044	1.0469e+18
0	0.008	0.046	9.7938e+17
0	0.008	0.048	9.1622e+17
0	0.008	0.05	8.5713e+17
0	0.008	0.052	8.0185e+17
0	0.008	0.054	7.5013e+17
0	0.008	0.056	7.0176e+17
0	0.008	0.058	6.565e+17
0	0.008	0.06	6.1416e+17
0	0.01	0	4.4818e+18
0	0.01	0.002	4.1928e+18
0	0.01	0.004	3.9224e+18
0	0.01	0.006	3.6694e+18
0	0.01	0.008	3.4328e+18
0	0.01	0.01	3.2114e+18
0	0.01	0.012	3.0043e+18
0	0.01	0.014	2.8105e+18
0	0.01	0.016	2.6293e+18
0	0.01	0.018	2.4597e+18
0	0.01	0.02	2.3011e+18
0	0.01	0.022	2.1526e+18
0	0.01	0.024	2.0138e+18
0	0.01	0.026	1.8839e+18
0	0.01	0.028	1.7624e+18
0	0.01	0.03	1.6488e+18
0	0.01	0.032	1.5424e+18
0	0.01	0.034	1.443e+18
0	0.01	0.036	1.3499e+18
0	0.01	0.038	1.2628e+18
0	0.01	0.04	1.1814e+18
0	0.01	0.042	1.1052e+18
0	0.01	0.044	1.0339e+18
0	0.01	0.046	9.6725e+17
0	0.01	0.048	9.0487e+17
0	0.01	0.05	8.4651e+17
0	0.01	0.052	7.9192e+17
0	0.01	0.054	7.4084e+17
0	0.01	0.056	6.9306e+17
0	0.01	0.058	6.4837e+17
0	0.01	0.06	6.0655e+17
0	0.012	0	4.4141e+18
0	0.012	0.002	4.1294e+18
0	0.012	0.004	3.8631e+18
0	0.012	0.006	3.6139e+18
0	0.012	0.008	3.3809e+18
0	0.012	0.01	3.1628e+18
0	0.012	0.012	2.9588e+18
0	0.012	0.014	2.768e+18
0	0.012	0.016	2.5895e+18
0	0.012	0.018	2.4225e+18
0	0.012	0.02	2.2663e+18
0	0.012	0.022	2.1201e+18
0	0.012	0.024	1.9834e+18
0	0.012	0.026	1.8555e+18
0	0.012	0.028	1.7358e+18
0	0.012	0.03	1.6238e+18
0	0.012	0.032	1.5191e+18
0	0.012	0.034	1.4211e+18
0	0.012	0.036	1.3295e+18
0	0.012	0.038	1.2437e+18
0	0.012	0.04	1.1635e+18
0	0.012	0.042	1.0885e+18
0	0.012	0.044	1.0183e+18
0	0.012	0.046	9.5262e+17
0	0.012	0.048	8.9119e+17
0	0.012	0.05	8.3371e+17
0	0.012	0.052	7.7994e+17
0	0.012	0.054	7.2964e+17
0	0.012	0.056	6.8258e+17
0	0.012	0.058	6.3856e+17
0	0.012	0.06	5.9738e+17
0	0.014	0	4.3353e+18
0	0.014	0.002	4.0557e+18
0	0.014	0.004	3.7941e+18
0	0.014	0.006	3.5494e+18
0	0.014	0.008	3.3205e+18
0	0.014	0.01	3.1064e+18
0	0.014	0.012	2.906e+18
0	0.014	0.014	2.7186e+18
0	0.014	0.016	2.5433e+18
0	0.014	0.018	2.3793e+18
0	0.014	0.02	2.2258e+18
0	0.014	0.022	2.0823e+18
0	0.014	0.024	1.948e+18
0	0.014	0.026	1.8223e+18
0	0.014	0.028	1.7048e+18
0	0.014	0.03	1.5949e+18
0	0.014	0.032	1.492e+18
0	0.014	0.034	1.3958e+18
0	0.014	0.036	1.3058e+18
0	0.014	0.038	1.2216e+18
0	0.014	0.04	1.1428e+18
0	0.014	0.042	1.0691e+18
0	0.014	0.044	1.0001e+18
0	0.014	0.046	9.3562e+17
0	0.014	0.048	8.7528e+17
0	0.014	0.05	8.1883e+17
